Time (ms),Name,Value
33301,"RPM","3402.83203125"
33301,"Get Current: ","4.125"
33396,"RPM","3403.41796875"
33396,"Get Voltage: ","12.25"
33496,"RPM","3404.296875"
33496,"Get Voltage: ","12.15"
33496,"Get Current: ","4.0"
33596,"Get Voltage: ","12.25"
33596,"RPM","3404.443359375"
33596,"Get Current: ","4.125"
33696,"RPM","3404.8828125"
33696,"Get Voltage: ","12.3"
33696,"Get Current: ","4.0"
33796,"RPM","3405.322265625"
33797,"Get Voltage: ","12.25"
33896,"RPM","3405.029296875"
33896,"Get Voltage: ","12.3"
33996,"RPM","3404.58984375"
33997,"Get Voltage: ","12.25"
34097,"RPM","3404.8828125"
34097,"Get Voltage: ","12.25"
34197,"Get Voltage: ","12.25"
34197,"RPM","3406.0546875"
34297,"RPM","3405.908203125"
34397,"RPM","3405.17578125"
34398,"Get Voltage: ","12.25"
34497,"RPM","3404.8828125"
34597,"RPM","3404.443359375"
34597,"Get Voltage: ","12.25"
34697,"RPM","3404.150390625"
34797,"Get Voltage: ","12.25"
34797,"RPM","3405.322265625"
34899,"RPM","3405.908203125"
34899,"Get Voltage: ","12.25"
34997,"RPM","3405.17578125"
34997,"Get Voltage: ","12.25"
35097,"Get Voltage: ","12.25"
35097,"RPM","3404.8828125"
35198,"Get Voltage: ","12.25"
35198,"RPM","3405.46875"
35297,"Get Voltage: ","12.200000000000001"
35298,"RPM","3386.1328125"
35399,"Get Voltage: ","11.95"
35399,"Get Current: ","11.25"
35399,"RPM","3212.109375"
35498,"RPM","3292.08984375"
35498,"Get Voltage: ","12.1"
35498,"Get Current: ","17.5"
35599,"RPM","3474.755859375"
35599,"Get Voltage: ","12.25"
35599,"Get Current: ","4.375"
35699,"RPM","3463.037109375"
35699,"Get Current: ","1.25"
35798,"RPM","3242.138671875"
35799,"Get Current: ","6.125"
35799,"Get Voltage: ","12.05"
35899,"RPM","3255.615234375"
35899,"Get Voltage: ","12.0"
35899,"Get Current: ","15.875"
35998,"RPM","3402.099609375"
35999,"Get Voltage: ","12.200000000000001"
35999,"Get Current: ","9.25"
36099,"RPM","3283.88671875"
36099,"Get Voltage: ","12.1"
36099,"Get Current: ","8.75"
