Time (ms),Name,Value
55742,"Get Voltage: ","11.850000000000001"
55742,"RPM","5406.4453125"
55842,"RPM","5407.03125"
55942,"RPM","5408.7890625"
55942,"Get Current: ","10.875"
56041,"RPM","5412.3046875"
56042,"Get Current: ","10.75"
56042,"Get Voltage: ","11.850000000000001"
56142,"Get Voltage: ","11.850000000000001"
56142,"RPM","5414.0625"
56142,"Get Current: ","10.625"
56242,"RPM","5411.1328125"
56242,"Get Voltage: ","11.95"
56242,"Get Current: ","10.25"
56342,"RPM","5408.203125"
56342,"Get Voltage: ","11.8"
56342,"Get Current: ","10.625"
56442,"Get Voltage: ","11.8"
56442,"Get Current: ","10.875"
56442,"RPM","5409.375"
56542,"Get Voltage: ","11.850000000000001"
56542,"RPM","5411.71875"
56542,"Get Current: ","10.5"
56642,"RPM","5413.4765625"
56642,"Get Voltage: ","11.850000000000001"
56743,"Get Voltage: ","11.9"
56743,"Get Current: ","10.5"
56743,"RPM","5413.4765625"
56842,"Get Voltage: ","11.9"
56842,"Get Current: ","10.375"
56843,"RPM","5412.3046875"
56943,"RPM","5410.546875"
56943,"Get Voltage: ","11.850000000000001"
56943,"Get Current: ","10.5"
57044,"RPM","5410.546875"
57044,"Get Voltage: ","11.75"
57044,"Get Current: ","10.375"
57143,"Get Voltage: ","11.8"
57143,"Get Current: ","10.875"
57143,"RPM","5411.1328125"
57243,"Get Voltage: ","11.850000000000001"
57243,"Get Current: ","10.25"
57243,"RPM","5411.71875"
57343,"RPM","5411.1328125"
57343,"Get Voltage: ","11.8"
57343,"Get Current: ","10.75"
57443,"RPM","5415.234375"
57443,"Get Voltage: ","11.850000000000001"
57443,"Get Current: ","10.25"
57544,"RPM","5417.578125"
57544,"Get Voltage: ","12.0"
57643,"Get Voltage: ","11.9"
57643,"Get Current: ","10.125"
57643,"RPM","5418.1640625"
57744,"RPM","5416.9921875"
57744,"Get Voltage: ","11.850000000000001"
57744,"Get Current: ","9.75"
57844,"RPM","5412.3046875"
57844,"Get Voltage: ","11.95"
57844,"Get Current: ","10.125"
57944,"RPM","5411.71875"
57944,"Get Voltage: ","11.8"
57944,"Get Current: ","10.625"
58044,"RPM","5416.40625"
58044,"Get Voltage: ","11.8"
58044,"Get Current: ","10.25"
58144,"RPM","5416.40625"
58144,"Get Voltage: ","11.9"
58144,"Get Current: ","10.25"
58244,"RPM","5408.7890625"
58244,"Get Voltage: ","11.65"
58344,"RPM","5169.140625"
58344,"Get Voltage: ","11.600000000000001"
58344,"Get Current: ","16.5"
58444,"RPM","5142.1875"
58445,"Get Voltage: ","11.600000000000001"
58445,"Get Current: ","19.0"
58546,"RPM","5013.8671875"
58546,"Get Voltage: ","11.55"
58546,"Get Current: ","18.625"
58648,"RPM","4888.4765625"
58648,"Get Voltage: ","11.55"
58649,"Get Current: ","20.75"
58750,"RPM","4802.34375"
58751,"Get Voltage: ","11.350000000000001"
58751,"Get Current: ","22.5"
58845,"RPM","4732.763671875"
58845,"Get Voltage: ","11.3"
58845,"Get Current: ","23.625"
58944,"RPM","4617.919921875"
58944,"Get Voltage: ","11.3"
58944,"Get Current: ","24.125"
59046,"RPM","4468.505859375"
59046,"Get Current: ","27.625"
59046,"Get Voltage: ","11.3"
59144,"RPM","4366.259765625"
59144,"Get Voltage: ","11.350000000000001"
59144,"Get Current: ","27.25"
59245,"RPM","4338.8671875"
59245,"Get Voltage: ","11.25"
59245,"Get Current: ","27.625"
59345,"RPM","4319.53125"
59345,"Get Voltage: ","11.55"
59345,"Get Current: ","26.0"
59446,"RPM","4382.2265625"
59446,"Get Voltage: ","11.55"
59446,"Get Current: ","29.25"
59545,"RPM","4385.595703125"
59545,"Get Voltage: ","11.4"
59545,"Get Current: ","27.0"
59646,"RPM","4329.638671875"
59646,"Get Voltage: ","11.25"
59646,"Get Current: ","30.0"
59746,"RPM","4321.875"
59746,"Get Voltage: ","11.45"
59746,"Get Current: ","28.25"
59845,"RPM","4553.61328125"
59845,"Get Current: ","23.625"
59845,"Get Voltage: ","11.45"
59946,"RPM","4751.513671875"
59946,"Get Voltage: ","11.45"
59946,"Get Current: ","21.0"
60046,"RPM","4846.875"
60046,"Get Voltage: ","11.5"
60046,"Get Current: ","21.5"
60145,"RPM","4742.138671875"
60145,"Get Current: ","23.875"
60145,"Get Voltage: ","11.4"
60246,"RPM","4600.1953125"
60246,"Get Voltage: ","11.350000000000001"
60246,"Get Current: ","24.75"
60346,"RPM","4538.96484375"
60346,"Get Current: ","23.875"
60346,"Get Voltage: ","11.3"
60446,"RPM","4731.591796875"
60446,"Get Voltage: ","11.4"
60446,"Get Current: ","22.375"
60546,"RPM","4899.609375"
60546,"Get Current: ","19.75"
60546,"Get Voltage: ","11.600000000000001"
60646,"RPM","5011.5234375"
60646,"Get Current: ","18.125"
60646,"Get Voltage: ","11.65"
60746,"RPM","5126.3671875"
60746,"Get Voltage: ","11.7"
60746,"Get Current: ","17.375"
60846,"RPM","5224.21875"
60846,"Get Voltage: ","11.75"
60846,"Get Current: ","15.75"
60946,"RPM","5301.5625"
60946,"Get Voltage: ","11.600000000000001"
60946,"Get Current: ","15.0"
61047,"RPM","5331.4453125"
61047,"Get Voltage: ","11.5"
61047,"Get Current: ","16.625"
61147,"RPM","5163.8671875"
61147,"Get Voltage: ","11.65"
61147,"Get Current: ","17.125"
61246,"RPM","5236.5234375"
61247,"Get Current: ","15.875"
61247,"Get Voltage: ","11.75"
61346,"RPM","5314.453125"
61347,"Get Voltage: ","11.65"
61347,"Get Current: ","15.0"
61447,"RPM","5353.7109375"
61447,"Get Current: ","14.875"
61447,"Get Voltage: ","11.55"
61547,"RPM","5151.5625"
61547,"Get Voltage: ","11.55"
61547,"Get Current: ","16.875"
61647,"RPM","5143.9453125"
61647,"Get Voltage: ","11.600000000000001"
61647,"Get Current: ","18.25"
61747,"RPM","5032.03125"
61748,"Get Current: ","18.25"
61748,"Get Voltage: ","11.65"
61849,"RPM","5119.3359375"
61849,"Get Current: ","17.5"
61849,"Get Voltage: ","11.55"
61948,"RPM","5217.7734375"
61948,"Get Voltage: ","11.65"
61948,"Get Current: ","15.875"
62047,"RPM","5299.21875"
62048,"Get Voltage: ","11.75"
62048,"Get Current: ","15.25"
62148,"RPM","5366.015625"
62148,"Get Voltage: ","11.65"
62148,"Get Current: ","14.125"
62249,"RPM","5408.7890625"
62249,"Get Voltage: ","12.1"
62249,"Get Current: ","10.5"
62348,"RPM","5415.234375"
62348,"Get Voltage: ","12.3"
62348,"Get Current: ","0.0"
62448,"RPM","5289.2578125"
62448,"Get Voltage: ","12.35"
62548,"RPM","5133.3984375"
62548,"Get Voltage: ","12.4"
62648,"RPM","4984.5703125"
62748,"RPM","4867.96875"
62748,"Get Voltage: ","12.450000000000001"
62848,"RPM","4727.63671875"
62848,"Get Voltage: ","12.4"
62950,"RPM","4589.0625"
63051,"RPM","4455.17578125"
63154,"RPM","4350.732421875"
63256,"RPM","4224.609375"
63349,"RPM","4101.26953125"
63449,"RPM","3980.7128906249995"
63551,"RPM","3886.9628906249995"
63551,"Get Voltage: ","12.450000000000001"
63649,"RPM","3771.9726562499995"
63750,"RPM","3660.7910156249995"
63850,"RPM","3550.7812499999995"
63850,"Get Voltage: ","12.5"
63950,"RPM","3465.087890625"
63950,"Get Voltage: ","12.450000000000001"
64050,"RPM","3359.765625"
64150,"RPM","3257.666015625"
64150,"Get Voltage: ","12.450000000000001"
64251,"RPM","3157.177734375"
64350,"RPM","3079.39453125"
64450,"RPM","2983.88671875"
64550,"RPM","2890.283203125"
64650,"RPM","2798.583984375"
64650,"Get Voltage: ","12.5"
64750,"RPM","2709.228515625"
64852,"RPM","2639.35546875"
64950,"RPM","2554.98046875"
65051,"RPM","2472.94921875"
65051,"Get Voltage: ","12.450000000000001"
65150,"RPM","2392.67578125"
65251,"RPM","2329.248046875"
65351,"RPM","2251.46484375"
65452,"RPM","2174.12109375"
65551,"RPM","2098.388671875"
65551,"Get Voltage: ","12.5"
65651,"RPM","2038.6230468749998"
65751,"RPM","1964.3554687499998"
65852,"RPM","1893.1640624999998"
65852,"Get Voltage: ","12.55"
65951,"RPM","1822.9980468749998"
65951,"Get Voltage: ","12.5"
66053,"RPM","1766.6015625"
66151,"RPM","1696.875"
66151,"Get Voltage: ","12.450000000000001"
66252,"RPM","1627.880859375"
66252,"Get Voltage: ","12.450000000000001"
66352,"RPM","1561.083984375"
66352,"Get Voltage: ","12.5"
66452,"RPM","1508.49609375"
66452,"Get Voltage: ","12.450000000000001"
66552,"RPM","1443.603515625"
66552,"Get Voltage: ","12.55"
66652,"RPM","1381.494140625"
66652,"Get Voltage: ","12.55"
66752,"RPM","1320.849609375"
66752,"Get Voltage: ","12.55"
66852,"RPM","1272.94921875"
66852,"Get Voltage: ","12.55"
66952,"RPM","1214.0625"
67053,"RPM","1154.443359375"
67053,"Get Voltage: ","12.5"
67153,"RPM","1097.314453125"
67253,"RPM","1041.943359375"
67354,"RPM","999.1699218749999"
67454,"RPM","946.4355468749999"
67554,"RPM","895.1660156249999"
67554,"Get Voltage: ","12.55"
67660,"RPM","845.654296875"
67754,"RPM","806.8359375"
67754,"Get Voltage: ","12.55"
67853,"RPM","758.642578125"
67954,"RPM","712.20703125"
67954,"Get Voltage: ","12.55"
68056,"RPM","666.650390625"
68056,"Get Voltage: ","12.5"
68154,"RPM","630.908203125"
68254,"RPM","586.962890625"
68353,"RPM","544.921875"
68454,"RPM","502.88085937499994"
68554,"RPM","471.24023437499994"
68554,"Get Voltage: ","12.55"
68655,"RPM","431.8359375"
68755,"RPM","391.845703125"
68854,"RPM","355.078125"
68955,"RPM","319.921875"
69055,"RPM","290.478515625"
69055,"Get Voltage: ","12.5"
69159,"RPM","256.93359375"
69256,"RPM","223.38867187499997"
69256,"Get Voltage: ","12.55"
69355,"RPM","188.525390625"
69355,"Get Voltage: ","12.5"
69461,"RPM","167.28515625"
69555,"RPM","138.427734375"
69556,"Get Voltage: ","12.55"
69655,"RPM","104.736328125"
69755,"RPM","75.87890625"
69855,"RPM","56.39648437499999"
69955,"RPM","35.595703125"
70056,"RPM","13.037109375"
70056,"Get Voltage: ","12.5"
70156,"RPM","0.146484375"
70156,"Get Voltage: ","12.55"
70256,"RPM","-0.29296875"
70256,"Get Voltage: ","12.55"
70356,"RPM","0.0"
70356,"Get Voltage: ","12.55"
70456,"Get Voltage: ","12.5"
70556,"Get Voltage: ","12.55"
149686,"At Target: ","false"
149686,"P: ","0.1"
149687,"D: ","0.0"
196127,"Get Voltage: ","12.6"
196227,"Get Voltage: ","12.6"
196326,"Get Voltage: ","12.6"
196627,"Get Voltage: ","12.0"
196727,"Get Voltage: ","12.3"
196727,"Get Current: ","0.0"
196827,"Get Voltage: ","12.25"
196928,"Get Voltage: ","12.3"
197028,"Get Voltage: ","12.3"
197128,"Get Voltage: ","12.3"
197227,"Get Voltage: ","12.35"
197328,"Get Voltage: ","12.3"
197428,"Get Voltage: ","12.3"
197528,"Get Voltage: ","12.35"
197628,"Get Voltage: ","12.3"
197729,"Get Voltage: ","12.3"
197928,"Get Voltage: ","12.3"
198128,"Get Voltage: ","12.3"
198229,"Get Voltage: ","12.3"
198329,"Get Voltage: ","12.35"
198429,"Get Voltage: ","12.3"
198529,"Get Voltage: ","12.35"
198629,"Get Voltage: ","12.35"
198731,"Get Voltage: ","12.3"
198834,"Get Voltage: ","12.3"
198936,"Get Voltage: ","12.25"
199029,"Get Voltage: ","12.25"
199130,"Get Voltage: ","12.25"
199230,"Get Voltage: ","12.3"
199330,"Get Voltage: ","12.4"
199430,"Get Voltage: ","9.45"
199430,"RPM","0.5859375"
199530,"Get Voltage: ","9.600000000000001"
199530,"Get Current: ","61.0"
199530,"RPM","255.32226562499997"
199630,"RPM","1322.16796875"
199630,"Get Voltage: ","10.100000000000001"
199730,"RPM","2230.810546875"
199730,"Get Voltage: ","10.4"
199730,"Get Current: ","60.75"
199830,"RPM","2923.388671875"
199831,"Get Voltage: ","10.75"
199831,"Get Current: ","51.5"
199931,"RPM","3356.25"
199931,"Get Voltage: ","11.05"
199931,"Get Current: ","44.875"
200031,"RPM","3784.2773437499995"
200031,"Get Voltage: ","11.55"
200031,"Get Current: ","29.0"
200131,"RPM","4038.4277343749995"
200131,"Get Voltage: ","12.1"
200131,"Get Current: ","11.0"
200231,"RPM","4033.8867187499995"
200231,"Get Voltage: ","12.15"
200231,"Get Current: ","1.5"
200331,"RPM","3967.5292968749995"
200331,"Get Voltage: ","12.0"
200331,"Get Current: ","2.75"
200431,"RPM","3922.8515624999995"
200431,"Get Voltage: ","12.0"
200431,"Get Current: ","7.0"
200532,"RPM","3937.0605468749995"
200532,"Get Current: ","7.75"
200631,"RPM","3961.2304687499995"
200631,"Get Voltage: ","12.05"
200631,"Get Current: ","6.5"
200732,"RPM","3964.3066406249995"
200732,"Get Voltage: ","12.05"
200732,"Get Current: ","5.5"
200832,"RPM","3955.8105468749995"
200832,"Get Voltage: ","12.0"
200832,"Get Current: ","5.75"
200931,"RPM","3951.4160156249995"
200932,"Get Voltage: ","12.0"
200932,"Get Current: ","6.125"
201032,"RPM","3954.1992187499995"
201032,"Get Voltage: ","11.95"
201032,"Get Current: ","6.375"
201132,"RPM","3957.4218749999995"
201132,"Get Voltage: ","12.0"
201132,"Get Current: ","5.875"
201232,"RPM","3957.8613281249995"
201232,"Get Voltage: ","12.1"
201232,"Get Current: ","5.625"
201331,"Get Voltage: ","12.0"
201332,"Get Current: ","5.875"
201332,"RPM","3957.2753906249995"
201432,"RPM","3958.1542968749995"
201432,"Get Voltage: ","12.05"
201432,"Get Current: ","6.0"
201532,"RPM","3958.5937499999995"
201532,"Get Voltage: ","12.1"
201532,"Get Current: ","5.5"
201633,"Get Voltage: ","12.05"
201633,"Get Current: ","5.5"
201633,"RPM","3958.3007812499995"
201732,"RPM","3957.7148437499995"
201732,"Get Voltage: ","12.05"
201732,"Get Current: ","5.75"
201832,"RPM","3959.0332031249995"
201833,"Get Current: ","5.75"
201833,"Get Voltage: ","11.95"
201932,"RPM","3959.7656249999995"
201932,"Get Voltage: ","12.0"
201933,"Get Current: ","6.0"
202033,"Get Voltage: ","12.05"
202033,"Get Current: ","5.625"
202033,"RPM","3960.6445312499995"
202133,"RPM","3960.3515624999995"
202133,"Get Current: ","5.75"
202133,"Get Voltage: ","12.0"
202233,"RPM","3960.3515624999995"
202233,"Get Voltage: ","12.15"
202233,"Get Current: ","5.875"
202333,"RPM","3959.6191406249995"
202333,"Get Voltage: ","12.05"
202334,"Get Current: ","5.625"
202433,"RPM","3958.7402343749995"
202433,"Get Voltage: ","12.05"
202433,"Get Current: ","5.75"
202533,"RPM","3957.4218749999995"
202533,"Get Voltage: ","12.05"
202533,"Get Current: ","6.0"
202633,"RPM","3956.8359374999995"
202633,"Get Voltage: ","12.1"
202633,"Get Current: ","5.75"
202734,"RPM","3958.0078124999995"
202734,"Get Voltage: ","12.1"
202734,"Get Current: ","5.5"
202834,"RPM","3959.6191406249995"
202834,"Get Voltage: ","12.05"
202834,"Get Current: ","5.75"
202933,"Get Voltage: ","12.1"
202933,"Get Current: ","5.625"
202934,"RPM","3960.0585937499995"
203033,"RPM","3959.1796874999995"
203034,"Get Voltage: ","12.05"
203034,"Get Current: ","5.375"
203144,"RPM","3959.0332031249995"
203144,"Get Voltage: ","12.0"
203144,"Get Current: ","5.625"
203237,"RPM","3959.1796874999995"
203237,"Get Voltage: ","12.05"
203237,"Get Current: ","5.75"
203339,"RPM","3958.8867187499995"
203339,"Get Voltage: ","12.1"
203435,"Get Current: ","5.625"
203435,"RPM","3957.7148437499995"
203435,"Get Voltage: ","12.05"
203534,"RPM","3958.1542968749995"
203534,"Get Voltage: ","12.1"
203534,"Get Current: ","5.5"
203634,"RPM","3959.7656249999995"
203634,"Get Current: ","5.875"
203736,"Get Voltage: ","12.05"
203736,"RPM","3960.6445312499995"
203736,"Get Current: ","5.625"
203835,"RPM","3961.8164062499995"
203835,"Get Current: ","5.375"
203835,"Get Voltage: ","12.1"
203935,"RPM","3960.0585937499995"
203935,"Get Voltage: ","12.0"
203935,"Get Current: ","5.75"
204035,"RPM","3959.9121093749995"
204035,"Get Current: ","5.5"
204035,"Get Voltage: ","12.05"
204135,"RPM","3959.3261718749995"
204135,"Get Voltage: ","12.0"
204235,"RPM","3925.7812499999995"
204235,"Get Voltage: ","11.95"
204235,"Get Current: ","5.75"
204335,"RPM","3725.0976562499995"
204335,"Get Current: ","14.0"
204335,"Get Voltage: ","11.7"
204435,"RPM","3858.3984374999995"
204435,"Get Voltage: ","11.8"
204435,"Get Current: ","18.875"
204535,"RPM","3805.2246093749995"
204535,"Get Voltage: ","11.75"
204535,"Get Current: ","12.625"
204635,"RPM","3828.0761718749995"
204635,"Get Voltage: ","11.7"
204635,"Get Current: ","16.125"
204735,"RPM","3748.0957031249995"
204735,"Get Voltage: ","11.75"
204735,"Get Current: ","15.375"
204835,"RPM","3752.1972656249995"
204835,"Get Voltage: ","11.600000000000001"
204835,"Get Current: ","18.125"
204938,"RPM","3761.5722656249995"
204938,"Get Voltage: ","11.600000000000001"
204938,"Get Current: ","18.625"
205036,"RPM","3733.0078124999995"
205036,"Get Current: ","18.75"
205036,"Get Voltage: ","11.5"
205143,"RPM","3772.1191406249995"
205143,"Get Voltage: ","11.600000000000001"
205143,"Get Current: ","19.75"
205235,"RPM","3726.1230468749995"
205236,"Get Current: ","20.125"
205236,"Get Voltage: ","11.55"
205335,"RPM","3672.8027343749995"
205335,"Get Voltage: ","11.4"
205335,"Get Current: ","21.625"
205436,"RPM","3718.3593749999995"
205436,"Get Current: ","25.0"
205436,"Get Voltage: ","11.5"
205536,"RPM","3702.6855468749995"
205536,"Get Voltage: ","11.45"
205536,"Get Current: ","22.25"
205637,"RPM","3644.6777343749995"
205637,"Get Voltage: ","11.25"
205637,"Get Current: ","24.875"
205737,"RPM","3640.7226562499995"
205737,"Get Voltage: ","11.15"
205737,"Get Current: ","28.625"
205836,"RPM","3633.3984374999995"
205836,"Get Voltage: ","11.350000000000001"
205836,"Get Current: ","28.5"
205937,"RPM","3739.4531249999995"
205937,"Get Voltage: ","11.600000000000001"
205937,"Get Current: ","25.625"
206037,"RPM","3990.6738281249995"
206037,"Get Voltage: ","11.95"
206037,"Get Current: ","16.375"
206137,"RPM","4044.5800781249995"
206137,"Get Voltage: ","12.1"
206137,"Get Current: ","2.625"
206237,"RPM","3997.9980468749995"
206237,"Get Voltage: ","12.1"
206237,"Get Current: ","2.25"
206337,"RPM","3940.8691406249995"
206337,"Get Voltage: ","11.850000000000001"
206337,"Get Current: ","6.75"
206438,"RPM","3725.8300781249995"
206438,"Get Voltage: ","11.65"
206438,"Get Current: ","10.875"
206538,"RPM","3828.3691406249995"
206538,"Get Voltage: ","11.8"
206538,"Get Current: ","19.5"
206637,"Get Voltage: ","12.1"
206637,"RPM","3981.5917968749995"
206637,"Get Current: ","11.625"
206737,"RPM","4030.0781249999995"
206737,"Get Current: ","2.875"
206838,"RPM","3984.5214843749995"
206838,"Get Current: ","3.875"
206838,"Get Voltage: ","12.0"
206938,"RPM","3949.5117187499995"
206938,"Get Voltage: ","11.95"
206938,"Get Current: ","5.25"
207038,"RPM","3949.6582031249995"
207038,"Get Voltage: ","11.95"
207038,"Get Current: ","6.0"
207138,"RPM","3966.0644531249995"
207138,"Get Voltage: ","12.0"
207138,"Get Current: ","6.125"
207238,"RPM","3972.3632812499995"
207238,"Get Current: ","5.625"
207238,"Get Voltage: ","12.05"
207338,"RPM","3898.3886718749995"
207338,"Get Voltage: ","12.0"
207338,"Get Current: ","5.75"
207438,"RPM","3718.5058593749995"
207438,"Get Voltage: ","11.55"
207438,"Get Current: ","16.875"
207539,"RPM","3658.8867187499995"
207539,"Get Voltage: ","11.45"
207539,"Get Current: ","23.75"
207641,"RPM","3866.1621093749995"
207641,"Get Voltage: ","11.850000000000001"
207641,"Get Current: ","19.75"
207743,"RPM","3816.2109374999995"
207743,"Get Current: ","13.125"
207743,"Get Voltage: ","11.75"
207846,"RPM","3912.8906249999995"
207846,"Get Voltage: ","11.9"
207846,"Get Current: ","11.875"
207939,"RPM","4004.5898437499995"
207939,"Get Voltage: ","12.05"
207939,"Get Current: ","4.375"
208039,"RPM","3998.5839843749995"
208039,"Get Voltage: ","12.1"
208039,"Get Current: ","3.25"
208139,"RPM","3967.2363281249995"
208139,"Get Current: ","4.5"
208139,"Get Voltage: ","12.0"
208242,"RPM","3955.8105468749995"
208242,"Get Voltage: ","11.9"
208242,"Get Current: ","5.5"
208339,"Get Voltage: ","11.95"
208339,"Get Current: ","5.25"
208339,"RPM","3961.5234374999995"
208439,"RPM","3753.3691406249995"
208439,"Get Voltage: ","12.200000000000001"
208439,"Get Current: ","0.0"
208539,"RPM","3611.1328124999995"
208539,"Get Voltage: ","12.25"
208639,"RPM","3508.30078125"
208740,"RPM","3427.880859375"
208740,"Get Voltage: ","12.25"
208839,"RPM","3309.375"
208839,"Get Voltage: ","12.25"
208940,"Get Voltage: ","12.200000000000001"
208940,"RPM","3213.57421875"
209040,"RPM","3118.9453125"
209040,"Get Voltage: ","12.25"
209140,"RPM","3044.23828125"
209140,"Get Voltage: ","12.25"
209240,"RPM","2951.3671875"
209240,"Get Voltage: ","12.25"
209341,"RPM","2858.349609375"
209341,"Get Voltage: ","12.3"
209444,"RPM","2768.408203125"
209540,"RPM","2697.216796875"
209540,"Get Voltage: ","12.3"
209649,"RPM","2610.64453125"
209649,"Get Voltage: ","12.25"
209740,"RPM","2524.951171875"
209740,"Get Voltage: ","12.25"
209841,"RPM","2442.48046875"
209841,"Get Voltage: ","12.3"
209941,"RPM","2377.880859375"
209941,"Get Voltage: ","12.25"
210041,"RPM","2298.486328125"
210141,"RPM","2221.58203125"
210141,"Get Voltage: ","12.25"
210241,"RPM","2145.556640625"
210241,"Get Voltage: ","12.25"
210341,"RPM","2085.64453125"
210341,"Get Voltage: ","12.3"
210441,"RPM","2011.9628906249998"
210441,"Get Voltage: ","12.25"
210541,"RPM","1933.3007812499998"
210541,"Get Voltage: ","12.3"
210642,"RPM","1709.765625"
210642,"Get Voltage: ","12.25"
210742,"RPM","1627.1484375"
210742,"Get Voltage: ","12.3"
210841,"RPM","1561.81640625"
210842,"Get Voltage: ","12.3"
210942,"RPM","1498.388671875"
210942,"Get Voltage: ","12.3"
211042,"RPM","1436.42578125"
211042,"Get Voltage: ","12.25"
211142,"RPM","1375.1953125"
211142,"Get Voltage: ","12.3"
211243,"RPM","1327.587890625"
211243,"Get Voltage: ","12.25"
211342,"RPM","1268.84765625"
211342,"Get Voltage: ","12.25"
211443,"RPM","1211.71875"
211443,"Get Voltage: ","12.3"
211543,"RPM","1155.908203125"
211543,"Get Voltage: ","12.3"
211643,"RPM","1111.81640625"
211643,"Get Voltage: ","12.3"
211743,"RPM","1057.91015625"
211743,"Get Voltage: ","12.25"
211843,"RPM","1005.4687499999999"
211843,"Get Voltage: ","12.25"
211942,"RPM","954.6386718749999"
211943,"Get Voltage: ","12.25"
212043,"RPM","913.7695312499999"
212043,"Get Voltage: ","12.25"
212143,"RPM","737.6953125"
212143,"Get Voltage: ","12.25"
212243,"RPM","598.974609375"
212243,"Get Voltage: ","12.3"
212348,"RPM","556.640625"
212348,"Get Voltage: ","12.25"
212443,"RPM","524.12109375"
212443,"Get Voltage: ","12.3"
212543,"RPM","483.83789062499994"
212644,"RPM","444.14062499999994"
212644,"Get Voltage: ","12.200000000000001"
212743,"RPM","408.3984375"
212744,"Get Voltage: ","12.3"
212844,"RPM","344.23828125"
212844,"Get Voltage: ","12.25"
212944,"RPM","143.84765625"
213044,"RPM","-0.43945312499999994"
213044,"Get Voltage: ","12.3"
213144,"RPM","0.43945312499999994"
213144,"Get Voltage: ","12.25"
213244,"RPM","0.0"
213244,"Get Voltage: ","12.35"
213345,"Get Voltage: ","12.3"
213544,"Get Voltage: ","12.450000000000001"
213745,"Get Voltage: ","12.450000000000001"
213846,"Get Voltage: ","12.450000000000001"
214345,"Get Voltage: ","12.450000000000001"
214445,"Get Voltage: ","12.5"
214845,"Get Voltage: ","12.450000000000001"
