Time (ms),Name,Value
5,"RPM Desired value: ","3444.0"
5,"At Target: ","false"
5,"P: ","0.1125"
5,"Get Voltage: ","12.4"
5,"Get Current: ","0.0"
5,"D: ","0.0"
5,"RPM","2514.2578125"
60219,"RPM","0.0"
60220,"RPM","0.0"
60220,"RPM","0.0"
60220,"RPM","0.0"
60220,"Get Voltage: ","12.450000000000001"
60220,"Get Voltage: ","12.450000000000001"
60220,"Get Voltage: ","12.450000000000001"
60220,"Get Voltage: ","12.450000000000001"
60220,"Get Current: ","1.25"
60220,"Get Current: ","1.25"
60220,"Get Current: ","1.25"
60220,"Get Current: ","1.25"
60320,"Get Current: ","0.0"
60320,"Get Current: ","0.0"
60320,"Get Current: ","0.0"
60320,"Get Current: ","0.0"
60320,"Get Voltage: ","12.55"
60320,"Get Voltage: ","12.55"
60320,"Get Voltage: ","12.55"
60320,"Get Voltage: ","12.55"
60420,"Get Voltage: ","12.55"
60420,"Get Voltage: ","12.55"
60420,"Get Voltage: ","12.55"
60420,"Get Voltage: ","12.55"
60520,"Get Voltage: ","12.55"
60520,"Get Voltage: ","12.55"
60520,"Get Voltage: ","12.55"
60520,"Get Voltage: ","12.55"
60623,"Get Voltage: ","12.55"
60623,"Get Voltage: ","12.55"
60623,"Get Voltage: ","12.55"
60623,"Get Voltage: ","12.55"
60726,"Get Voltage: ","12.5"
60726,"Get Voltage: ","12.5"
60726,"Get Voltage: ","12.5"
60726,"Get Voltage: ","12.5"
60827,"Get Voltage: ","12.55"
60827,"Get Voltage: ","12.55"
60827,"Get Voltage: ","12.55"
60827,"Get Voltage: ","12.55"
60920,"Get Voltage: ","12.55"
60920,"Get Voltage: ","12.55"
60920,"Get Voltage: ","12.55"
60920,"Get Voltage: ","12.55"
61020,"Get Voltage: ","12.5"
61020,"Get Voltage: ","12.5"
61020,"Get Voltage: ","12.5"
61020,"Get Voltage: ","12.5"
61120,"Get Voltage: ","12.55"
61120,"Get Voltage: ","12.55"
61120,"Get Voltage: ","12.55"
61120,"Get Voltage: ","12.55"
61221,"Get Voltage: ","12.5"
61221,"Get Voltage: ","12.5"
61221,"Get Voltage: ","12.5"
61221,"Get Voltage: ","12.5"
61421,"Get Voltage: ","12.5"
61421,"Get Voltage: ","12.5"
61421,"Get Voltage: ","12.5"
61421,"Get Voltage: ","12.5"
61521,"Get Voltage: ","12.55"
61521,"Get Voltage: ","12.55"
61521,"Get Voltage: ","12.55"
61521,"Get Voltage: ","12.55"
61621,"Get Voltage: ","12.55"
61621,"Get Voltage: ","12.55"
61621,"Get Voltage: ","12.55"
61621,"Get Voltage: ","12.55"
61721,"Get Voltage: ","12.55"
61721,"Get Voltage: ","12.55"
61721,"Get Voltage: ","12.55"
61721,"Get Voltage: ","12.55"
61821,"Get Voltage: ","12.55"
61821,"Get Voltage: ","12.55"
61821,"Get Voltage: ","12.55"
61821,"Get Voltage: ","12.55"
61921,"Get Voltage: ","12.5"
61921,"Get Voltage: ","12.5"
61921,"Get Voltage: ","12.5"
61921,"Get Voltage: ","12.5"
62021,"Get Voltage: ","12.450000000000001"
62021,"Get Voltage: ","12.450000000000001"
62021,"Get Voltage: ","12.450000000000001"
62021,"Get Voltage: ","12.450000000000001"
62121,"Get Voltage: ","12.5"
62121,"Get Voltage: ","12.5"
62121,"Get Voltage: ","12.5"
62121,"Get Voltage: ","12.5"
62221,"Get Voltage: ","12.450000000000001"
62221,"Get Voltage: ","12.450000000000001"
62221,"Get Voltage: ","12.450000000000001"
62221,"Get Voltage: ","12.450000000000001"
62321,"Get Voltage: ","12.5"
62321,"Get Voltage: ","12.5"
62321,"Get Voltage: ","12.5"
62321,"Get Voltage: ","12.5"
62422,"Get Voltage: ","12.5"
62422,"Get Voltage: ","12.5"
62422,"Get Voltage: ","12.5"
62422,"Get Voltage: ","12.5"
62522,"Get Voltage: ","12.5"
62522,"Get Voltage: ","12.5"
62522,"Get Voltage: ","12.5"
62522,"Get Voltage: ","12.5"
62621,"Get Voltage: ","12.5"
62621,"Get Voltage: ","12.5"
62622,"Get Voltage: ","12.5"
62622,"Get Voltage: ","12.5"
62722,"Get Voltage: ","12.55"
62722,"Get Voltage: ","12.55"
62722,"Get Voltage: ","12.55"
62722,"Get Voltage: ","12.55"
62822,"Get Voltage: ","12.5"
62822,"Get Voltage: ","12.5"
62822,"Get Voltage: ","12.5"
62822,"Get Voltage: ","12.5"
62922,"Get Voltage: ","12.450000000000001"
62922,"Get Voltage: ","12.450000000000001"
62922,"Get Voltage: ","12.450000000000001"
62922,"Get Voltage: ","12.450000000000001"
63023,"Get Voltage: ","12.5"
63023,"Get Voltage: ","12.5"
63023,"Get Voltage: ","12.5"
63023,"Get Voltage: ","12.5"
63122,"Get Voltage: ","12.5"
63122,"Get Voltage: ","12.5"
63122,"Get Voltage: ","12.5"
63122,"Get Voltage: ","12.5"
63222,"Get Voltage: ","12.5"
63222,"Get Voltage: ","12.5"
63222,"Get Voltage: ","12.5"
63222,"Get Voltage: ","12.5"
63323,"Get Voltage: ","12.450000000000001"
63323,"Get Voltage: ","12.450000000000001"
63323,"Get Voltage: ","12.450000000000001"
63323,"Get Voltage: ","12.450000000000001"
63423,"Get Voltage: ","12.450000000000001"
63423,"Get Voltage: ","12.450000000000001"
63423,"Get Voltage: ","12.450000000000001"
63423,"Get Voltage: ","12.450000000000001"
63523,"Get Voltage: ","10.55"
63523,"Get Voltage: ","10.55"
63523,"Get Voltage: ","10.55"
63523,"Get Voltage: ","10.55"
63523,"RPM","42.919921875"
63523,"RPM","42.919921875"
63523,"RPM","42.919921875"
63523,"RPM","42.919921875"
63523,"Get Current: ","42.0"
63523,"Get Current: ","42.0"
63523,"Get Current: ","42.0"
63523,"Get Current: ","42.0"
63623,"RPM","673.388671875"
63623,"RPM","673.388671875"
63623,"RPM","673.388671875"
63623,"RPM","673.388671875"
63623,"Get Voltage: ","11.0"
63623,"Get Voltage: ","11.0"
63623,"Get Voltage: ","11.0"
