Time (ms),Name,Value
25461,"Get Current: ","29.375"
25560,"RPM","4453.271484375"
25560,"Get Voltage: ","11.4"
25560,"Get Current: ","29.0"
25660,"RPM","4469.384765625"
25660,"Get Voltage: ","11.55"
25660,"Get Current: ","27.625"
25761,"RPM","4648.828125"
25761,"Get Voltage: ","11.65"
25761,"Get Current: ","23.75"
25860,"RPM","4846.2890625"
25861,"Get Voltage: ","11.75"
25861,"Get Current: ","22.5"
25960,"RPM","4980.46875"
25960,"Get Voltage: ","12.05"
25960,"Get Current: ","10.125"
26061,"RPM","5003.90625"
26061,"Get Voltage: ","12.1"
26061,"Get Current: ","6.875"
26160,"RPM","4979.296875"
26161,"Get Voltage: ","12.0"
26161,"Get Current: ","6.25"
26260,"RPM","4743.603515625"
26260,"Get Voltage: ","11.600000000000001"
26260,"Get Current: ","10.0"
26361,"RPM","4755.17578125"
26361,"Get Voltage: ","11.600000000000001"
26361,"Get Current: ","23.625"
26461,"RPM","4909.5703125"
26461,"Get Voltage: ","12.200000000000001"
26461,"Get Current: ","0.0"
26561,"RPM","4875.5859375"
26561,"Get Voltage: ","12.35"
26661,"RPM","4761.328125"
26661,"Get Voltage: ","12.4"
26661,"Get Current: ","2.625"
26762,"RPM","4662.59765625"
26762,"Get Current: ","0.0"
26762,"Get Voltage: ","12.450000000000001"
26862,"RPM","4537.5"
26862,"Get Voltage: ","12.450000000000001"
26964,"RPM","4439.6484375"
27063,"RPM","4318.65234375"
27161,"RPM","4202.197265625"
27161,"Get Voltage: ","12.4"
27261,"RPM","4087.7929687499995"
27261,"Get Voltage: ","12.450000000000001"
27362,"RPM","3997.7050781249995"
27462,"RPM","3887.2558593749995"
27462,"Get Voltage: ","12.450000000000001"
27561,"RPM","3779.4433593749995"
27662,"RPM","3674.5605468749995"
27762,"RPM","3571.2890624999995"
27762,"Get Voltage: ","12.5"
27862,"RPM","3489.84375"
27962,"RPM","3390.380859375"
28063,"RPM","3293.994140625"
28165,"RPM","3199.51171875"
28165,"Get Voltage: ","12.450000000000001"
28262,"RPM","3125.537109375"
28263,"Get Voltage: ","12.450000000000001"
28362,"RPM","3034.86328125"
28362,"Get Voltage: ","12.450000000000001"
28463,"RPM","2946.240234375"
28463,"Get Voltage: ","12.450000000000001"
28563,"RPM","2859.228515625"
28563,"Get Voltage: ","12.450000000000001"
28663,"RPM","2789.94140625"
28663,"Get Voltage: ","12.5"
28763,"RPM","2704.833984375"
28763,"Get Voltage: ","12.5"
28863,"RPM","2620.166015625"
28863,"Get Voltage: ","12.55"
28963,"RPM","2536.81640625"
28964,"Get Voltage: ","12.55"
29064,"RPM","2471.630859375"
29164,"RPM","2392.236328125"
29164,"Get Voltage: ","12.5"
29264,"RPM","2314.16015625"
29363,"RPM","2237.255859375"
29464,"RPM","2161.962890625"
29565,"RPM","2102.9296875"
29664,"RPM","2031.2988281249998"
29764,"RPM","1960.9863281249998"
29764,"Get Voltage: ","12.55"
29866,"RPM","1892.7246093749998"
29964,"RPM","1838.3789062499998"
30065,"RPM","1771.7285156249998"
30164,"RPM","1707.421875"
30164,"Get Voltage: ","12.5"
30265,"RPM","1644.287109375"
30265,"Get Voltage: ","12.5"
30364,"RPM","1593.75"
30364,"Get Voltage: ","12.55"
30465,"RPM","1556.54296875"
30465,"Get Voltage: ","12.5"
