Time (ms),Name,Value
4,"At Target: ","false"
4,"P: ","0.1"
4,"Get Voltage: ","12.4"
4,"Get Current: ","0.0"
4,"D: ","0.0"
4,"RPM","1896.5332031249998"
4,"RPM Desired value: ","3400.0"
27609,"RPM Desired value: ","3405.0"
27609,"RPM Desired value: ","3405.0"
27609,"RPM Desired value: ","3405.0"
27609,"RPM Desired value: ","3405.0"
27609,"RPM Desired value: ","3405.0"
27609,"RPM Desired value: ","3405.0"
27609,"RPM Desired value: ","3405.0"
27609,"RPM Desired value: ","3405.0"
27609,"RPM Desired value: ","3405.0"
27609,"RPM Desired value: ","3405.0"
27609,"RPM Desired value: ","3405.0"
32909,"RPM","0.0"
32909,"RPM","0.0"
32909,"RPM","0.0"
32909,"RPM","0.0"
32909,"RPM","0.0"
32909,"RPM","0.0"
32909,"RPM","0.0"
32909,"RPM","0.0"
32909,"RPM","0.0"
32909,"RPM","0.0"
32909,"RPM","0.0"
32909,"Get Voltage: ","12.4"
32909,"Get Voltage: ","12.4"
32909,"Get Voltage: ","12.4"
32909,"Get Voltage: ","12.4"
32909,"Get Voltage: ","12.4"
32909,"Get Voltage: ","12.4"
32909,"Get Voltage: ","12.4"
32909,"Get Voltage: ","12.4"
32909,"Get Voltage: ","12.4"
32909,"Get Voltage: ","12.4"
32909,"Get Voltage: ","12.4"
33008,"Get Voltage: ","12.55"
33008,"Get Voltage: ","12.55"
33008,"Get Voltage: ","12.55"
33008,"Get Voltage: ","12.55"
33008,"Get Voltage: ","12.55"
33008,"Get Voltage: ","12.55"
33008,"Get Voltage: ","12.55"
33008,"Get Voltage: ","12.55"
33008,"Get Voltage: ","12.55"
33008,"Get Voltage: ","12.55"
33008,"Get Voltage: ","12.55"
33008,"Get Current: ","0.0"
33008,"Get Current: ","0.0"
33008,"Get Current: ","0.0"
33008,"Get Current: ","0.0"
33008,"Get Current: ","0.0"
33008,"Get Current: ","0.0"
33008,"Get Current: ","0.0"
33008,"Get Current: ","0.0"
33008,"Get Current: ","0.0"
33008,"Get Current: ","0.0"
33008,"Get Current: ","0.0"
33108,"Get Voltage: ","12.6"
33108,"Get Voltage: ","12.6"
33108,"Get Voltage: ","12.6"
33108,"Get Voltage: ","12.6"
33108,"Get Voltage: ","12.6"
33108,"Get Voltage: ","12.6"
33108,"Get Voltage: ","12.6"
33108,"Get Voltage: ","12.6"
33108,"Get Voltage: ","12.6"
33108,"Get Voltage: ","12.6"
33108,"Get Voltage: ","12.6"
33285,"Get Voltage: ","12.5"
33285,"Get Voltage: ","12.5"
33285,"Get Voltage: ","12.5"
33285,"Get Voltage: ","12.5"
33285,"Get Voltage: ","12.5"
33285,"Get Voltage: ","12.5"
