Time (ms),Name,Value
4,"RPM Desired value: ","3438.0"
4,"At Target: ","false"
4,"P: ","0.1125"
4,"Get Voltage: ","12.450000000000001"
4,"Get Current: ","0.0"
4,"D: ","0.0"
4,"RPM","2151.5625"
71810,"RPM Desired value: ","3450.0"
71810,"RPM Desired value: ","3450.0"
71810,"RPM Desired value: ","3450.0"
75843,"RPM","0.0"
75843,"RPM","0.0"
75843,"RPM","0.0"
75843,"Get Voltage: ","12.700000000000001"
75843,"Get Voltage: ","12.700000000000001"
75843,"Get Voltage: ","12.700000000000001"
75943,"Get Current: ","1.125"
75943,"Get Current: ","1.125"
75943,"Get Current: ","1.125"
75943,"Get Voltage: ","12.5"
75943,"Get Voltage: ","12.5"
75943,"Get Voltage: ","12.5"
76043,"Get Voltage: ","12.6"
76043,"Get Voltage: ","12.6"
76043,"Get Voltage: ","12.6"
76044,"Get Current: ","0.0"
76044,"Get Current: ","0.0"
76044,"Get Current: ","0.0"
76143,"Get Voltage: ","12.55"
76143,"Get Voltage: ","12.55"
76143,"Get Voltage: ","12.55"
76243,"Get Voltage: ","12.5"
76243,"Get Voltage: ","12.5"
76243,"Get Voltage: ","12.5"
76344,"Get Voltage: ","12.5"
76344,"Get Voltage: ","12.5"
76344,"Get Voltage: ","12.5"
76446,"Get Voltage: ","12.55"
76447,"Get Voltage: ","12.55"
76447,"Get Voltage: ","12.55"
76543,"Get Voltage: ","12.5"
76543,"Get Voltage: ","12.5"
76543,"Get Voltage: ","12.5"
76644,"Get Voltage: ","12.55"
76644,"Get Voltage: ","12.55"
76644,"Get Voltage: ","12.55"
76747,"Get Voltage: ","12.55"
76747,"Get Voltage: ","12.55"
76750,"Get Voltage: ","12.55"
76850,"Get Voltage: ","12.55"
76850,"Get Voltage: ","12.55"
76850,"Get Voltage: ","12.55"
76952,"Get Voltage: ","12.5"
76952,"Get Voltage: ","12.5"
76952,"Get Voltage: ","12.5"
77047,"Get Voltage: ","12.55"
77047,"Get Voltage: ","12.55"
77047,"Get Voltage: ","12.55"
77156,"Get Voltage: ","12.5"
77156,"Get Voltage: ","12.5"
77156,"Get Voltage: ","12.5"
77255,"Get Voltage: ","12.5"
77255,"Get Voltage: ","12.5"
77255,"Get Voltage: ","12.5"
77345,"Get Voltage: ","12.5"
77345,"Get Voltage: ","12.5"
77345,"Get Voltage: ","12.5"
77545,"Get Voltage: ","12.450000000000001"
77545,"Get Voltage: ","12.450000000000001"
77545,"Get Voltage: ","12.450000000000001"
77645,"Get Voltage: ","12.450000000000001"
77645,"Get Voltage: ","12.450000000000001"
77645,"Get Voltage: ","12.450000000000001"
77745,"Get Voltage: ","12.5"
77745,"Get Voltage: ","12.5"
77745,"Get Voltage: ","12.5"
77845,"Get Voltage: ","12.5"
77845,"Get Voltage: ","12.5"
77845,"Get Voltage: ","12.5"
