Time (ms),Name,Value
6,"At Target: ","false"
6,"P: ","0.1"
6,"Get Voltage: ","12.450000000000001"
6,"Get Current: ","0.0"
6,"D: ","0.0"
6,"RPM","0.0"
36358,"Get Voltage: ","12.5"
36358,"Get Voltage: ","12.5"
36358,"Get Voltage: ","12.5"
36458,"Get Voltage: ","12.450000000000001"
36458,"Get Voltage: ","12.450000000000001"
36458,"Get Voltage: ","12.450000000000001"
36966,"Get Voltage: ","12.5"
36966,"Get Voltage: ","12.5"
36966,"Get Voltage: ","12.5"
37067,"Get Voltage: ","12.5"
37067,"Get Voltage: ","12.5"
37067,"Get Voltage: ","12.5"
37171,"Get Voltage: ","12.5"
37171,"Get Voltage: ","12.5"
37171,"Get Voltage: ","12.5"
37359,"Get Voltage: ","12.5"
37359,"Get Voltage: ","12.5"
37359,"Get Voltage: ","12.5"
37459,"Get Voltage: ","12.450000000000001"
37460,"Get Voltage: ","12.450000000000001"
37460,"Get Voltage: ","12.450000000000001"
37960,"Get Voltage: ","11.8"
37960,"Get Voltage: ","11.8"
37960,"Get Voltage: ","11.8"
37960,"Get Current: ","0.875"
37960,"Get Current: ","0.875"
37960,"Get Current: ","0.875"
38060,"Get Voltage: ","12.25"
38060,"Get Voltage: ","12.25"
38060,"Get Voltage: ","12.25"
38060,"Get Current: ","1.375"
38060,"Get Current: ","1.375"
38060,"Get Current: ","1.375"
38160,"Get Voltage: ","12.25"
38160,"Get Voltage: ","12.25"
38160,"Get Voltage: ","12.25"
38160,"Get Current: ","0.0"
38160,"Get Current: ","0.0"
38160,"Get Current: ","0.0"
38261,"RPM","-0.43945312499999994"
38261,"RPM","-0.43945312499999994"
38261,"RPM","-0.43945312499999994"
38261,"Get Voltage: ","12.25"
38261,"Get Voltage: ","12.25"
38261,"Get Voltage: ","12.25"
38360,"RPM","-0.146484375"
38360,"RPM","-0.146484375"
38360,"RPM","-0.146484375"
38360,"Get Voltage: ","12.200000000000001"
38360,"Get Voltage: ","12.200000000000001"
38360,"Get Voltage: ","12.200000000000001"
38462,"Get Voltage: ","12.200000000000001"
38462,"Get Voltage: ","12.200000000000001"
38462,"Get Voltage: ","12.200000000000001"
38462,"RPM","0.0"
38462,"RPM","0.0"
38462,"RPM","0.0"
38561,"Get Voltage: ","12.200000000000001"
38561,"Get Voltage: ","12.200000000000001"
38561,"Get Voltage: ","12.200000000000001"
38661,"Get Voltage: ","12.200000000000001"
38661,"Get Voltage: ","12.200000000000001"
38661,"Get Voltage: ","12.200000000000001"
38761,"Get Voltage: ","12.25"
38761,"Get Voltage: ","12.25"
38761,"Get Voltage: ","12.25"
38861,"Get Voltage: ","12.15"
38861,"Get Voltage: ","12.15"
38861,"Get Voltage: ","12.15"
38961,"Get Voltage: ","12.25"
38961,"Get Voltage: ","12.25"
38961,"Get Voltage: ","12.25"
39061,"Get Voltage: ","9.3"
39062,"Get Voltage: ","9.3"
39062,"Get Voltage: ","9.3"
39062,"Get Current: ","12.75"
39062,"Get Current: ","12.75"
39062,"Get Current: ","12.75"
39062,"RPM","2.05078125"
39062,"RPM","2.05078125"
39062,"RPM","2.05078125"
39162,"RPM","510.20507812499994"
39162,"RPM","510.20507812499994"
39162,"RPM","510.20507812499994"
39162,"Get Voltage: ","9.65"
39162,"Get Voltage: ","9.65"
39162,"Get Voltage: ","9.65"
39162,"Get Current: ","61.0"
39162,"Get Current: ","61.0"
39162,"Get Current: ","61.0"
39262,"RPM","1586.572265625"
39262,"RPM","1586.572265625"
39262,"RPM","1586.572265625"
39262,"Get Voltage: ","10.3"
39262,"Get Voltage: ","10.3"
39262,"Get Voltage: ","10.3"
39262,"Get Current: ","60.875"
39262,"Get Current: ","60.875"
39262,"Get Current: ","60.875"
39362,"RPM","2269.189453125"
39362,"RPM","2269.189453125"
39362,"RPM","2269.189453125"
39362,"Get Voltage: ","10.600000000000001"
39362,"Get Voltage: ","10.600000000000001"
39362,"Get Voltage: ","10.600000000000001"
39362,"Get Current: ","60.5"
39362,"Get Current: ","60.5"
39362,"Get Current: ","60.5"
39462,"RPM","2934.228515625"
39462,"RPM","2934.228515625"
39462,"RPM","2934.228515625"
39462,"Get Voltage: ","10.55"
39462,"Get Voltage: ","10.55"
39462,"Get Voltage: ","10.55"
39462,"Get Current: ","50.0"
39462,"Get Current: ","50.0"
39462,"Get Current: ","50.0"
39561,"RPM","3435.498046875"
39561,"RPM","3435.498046875"
39561,"RPM","3435.498046875"
