Time (ms),Name,Value
4,"At Target: ","false"
4,"P: ","0.1"
4,"Get Voltage: ","12.5"
4,"Get Current: ","0.0"
4,"D: ","0.0"
4,"RPM","2506.787109375"
4,"RPM Desired value: ","3425.0"
29772,"RPM","0.0"
29772,"RPM","0.0"
29772,"RPM","0.0"
29772,"RPM","0.0"
29772,"RPM","0.0"
29772,"RPM","0.0"
29772,"RPM","0.0"
29773,"RPM","0.0"
29773,"RPM","0.0"
29773,"RPM","0.0"
29773,"RPM","0.0"
29773,"RPM","0.0"
29773,"Get Voltage: ","12.700000000000001"
29773,"Get Voltage: ","12.700000000000001"
29773,"Get Voltage: ","12.700000000000001"
29773,"Get Voltage: ","12.700000000000001"
29773,"Get Voltage: ","12.700000000000001"
29773,"Get Voltage: ","12.700000000000001"
29773,"Get Voltage: ","12.700000000000001"
29773,"Get Voltage: ","12.700000000000001"
29773,"Get Voltage: ","12.700000000000001"
29773,"Get Voltage: ","12.700000000000001"
29773,"Get Voltage: ","12.700000000000001"
29773,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30472,"Get Voltage: ","12.700000000000001"
30573,"Get Voltage: ","12.65"
30573,"Get Voltage: ","12.65"
30573,"Get Voltage: ","12.65"
30573,"Get Voltage: ","12.65"
30573,"Get Voltage: ","12.65"
30573,"Get Voltage: ","12.65"
30573,"Get Voltage: ","12.65"
30573,"Get Voltage: ","12.65"
30573,"Get Voltage: ","12.65"
30573,"Get Voltage: ","12.65"
30573,"Get Voltage: ","12.65"
30573,"Get Voltage: ","12.65"
30673,"Get Voltage: ","12.65"
30675,"Get Voltage: ","12.65"
30675,"Get Voltage: ","12.65"
30675,"Get Voltage: ","12.65"
30675,"Get Voltage: ","12.65"
30675,"Get Voltage: ","12.65"
30675,"Get Voltage: ","12.65"
30675,"Get Voltage: ","12.65"
30675,"Get Voltage: ","12.65"
30675,"Get Voltage: ","12.65"
30675,"Get Voltage: ","12.65"
30675,"Get Voltage: ","12.65"
30773,"Get Voltage: ","12.700000000000001"
30773,"Get Voltage: ","12.700000000000001"
30773,"Get Voltage: ","12.700000000000001"
30773,"Get Voltage: ","12.700000000000001"
30773,"Get Voltage: ","12.700000000000001"
30773,"Get Voltage: ","12.700000000000001"
