Time (ms),Name,Value
4,"RPM Desired value: ","3441.0"
4,"At Target: ","false"
5,"P: ","0.11"
6,"Get Voltage: ","12.4"
7,"Get Current: ","0.0"
7,"D: ","0.0"
7,"RPM","2752.587890625"
19166,"RPM","0.0"
19166,"RPM","0.0"
19166,"Get Voltage: ","12.450000000000001"
19166,"Get Voltage: ","12.450000000000001"
19166,"Get Current: ","1.625"
19166,"Get Current: ","1.625"
19265,"Get Voltage: ","12.5"
19265,"Get Voltage: ","12.5"
19265,"Get Current: ","0.0"
19265,"Get Current: ","0.0"
19366,"Get Voltage: ","12.55"
19366,"Get Voltage: ","12.55"
19465,"Get Voltage: ","12.5"
19465,"Get Voltage: ","12.5"
19566,"Get Voltage: ","12.450000000000001"
19566,"Get Voltage: ","12.450000000000001"
19666,"Get Voltage: ","12.450000000000001"
19666,"Get Voltage: ","12.450000000000001"
19769,"Get Voltage: ","12.450000000000001"
19769,"Get Voltage: ","12.450000000000001"
19867,"Get Voltage: ","12.5"
19867,"Get Voltage: ","12.5"
19971,"Get Voltage: ","12.5"
19971,"Get Voltage: ","12.5"
20070,"Get Voltage: ","12.5"
20070,"Get Voltage: ","12.5"
20175,"Get Voltage: ","12.55"
20175,"Get Voltage: ","12.55"
20267,"Get Voltage: ","12.5"
20267,"Get Voltage: ","12.5"
20367,"Get Voltage: ","12.450000000000001"
20367,"Get Voltage: ","12.450000000000001"
20467,"Get Voltage: ","12.450000000000001"
20467,"Get Voltage: ","12.450000000000001"
20768,"Get Voltage: ","12.450000000000001"
20768,"Get Voltage: ","12.450000000000001"
20968,"Get Voltage: ","12.5"
20968,"Get Voltage: ","12.5"
21068,"Get Voltage: ","12.450000000000001"
21068,"Get Voltage: ","12.450000000000001"
21169,"RPM","321.6796875"
21169,"RPM","321.6796875"
21169,"Get Voltage: ","10.55"
21169,"Get Voltage: ","10.55"
21169,"Get Current: ","60.875"
21169,"Get Current: ","60.875"
21268,"RPM","1494.873046875"
21268,"RPM","1494.873046875"
21269,"Get Voltage: ","10.9"
21269,"Get Voltage: ","10.9"
21368,"RPM","2282.373046875"
21368,"RPM","2282.373046875"
21368,"Get Voltage: ","11.100000000000001"
21368,"Get Voltage: ","11.100000000000001"
21368,"Get Current: ","60.75"
21368,"Get Current: ","60.75"
21469,"RPM","3043.359375"
21469,"RPM","3043.359375"
21469,"Get Voltage: ","11.7"
21469,"Get Voltage: ","11.7"
21469,"Get Current: ","58.125"
21469,"Get Current: ","58.125"
21569,"RPM","3563.9648437499995"
21569,"RPM","3563.9648437499995"
21569,"Get Voltage: ","12.25"
21569,"Get Voltage: ","12.25"
21569,"Get Current: ","16.25"
21569,"Get Current: ","16.25"
21669,"RPM","3617.7246093749995"
21669,"RPM","3617.7246093749995"
21669,"Get Voltage: ","12.35"
21669,"Get Voltage: ","12.35"
21669,"Get Current: ","0.0"
21669,"Get Current: ","0.0"
21768,"RPM","3462.01171875"
21769,"RPM","3462.01171875"
21769,"Get Voltage: ","12.25"
21769,"Get Voltage: ","12.25"
21868,"RPM","3345.41015625"
21868,"RPM","3345.41015625"
21868,"Get Current: ","7.0"
21868,"Get Current: ","7.0"
21868,"Get Voltage: ","12.05"
21868,"Get Voltage: ","12.05"
21969,"RPM","3388.18359375"
21969,"RPM","3388.18359375"
21969,"Get Voltage: ","12.200000000000001"
21969,"Get Voltage: ","12.200000000000001"
21969,"Get Current: ","8.625"
21969,"Get Current: ","8.625"
22069,"RPM","3452.05078125"
22069,"RPM","3452.05078125"
22069,"Get Voltage: ","12.3"
22069,"Get Voltage: ","12.3"
22069,"Get Current: ","4.5"
22069,"Get Current: ","4.5"
22170,"RPM","3453.369140625"
22170,"RPM","3453.369140625"
22170,"Get Current: ","3.0"
22170,"Get Current: ","3.0"
22170,"Get Voltage: ","12.3"
22170,"Get Voltage: ","12.3"
22270,"RPM","3428.466796875"
22270,"RPM","3428.466796875"
22270,"Get Current: ","3.375"
22270,"Get Current: ","3.375"
22270,"Get Voltage: ","12.3"
22270,"Get Voltage: ","12.3"
22369,"RPM","3414.990234375"
22370,"RPM","3414.990234375"
22370,"Get Voltage: ","12.3"
22370,"Get Voltage: ","12.3"
22370,"Get Current: ","4.625"
22370,"Get Current: ","4.625"
22469,"RPM","3423.486328125"
22469,"RPM","3423.486328125"
22469,"Get Voltage: ","12.25"
22469,"Get Voltage: ","12.25"
22570,"RPM","3431.982421875"
22570,"RPM","3431.982421875"
22570,"Get Voltage: ","12.25"
22570,"Get Voltage: ","12.25"
22570,"Get Current: ","4.0"
22570,"Get Current: ","4.0"
22670,"RPM","3431.982421875"
22670,"RPM","3431.982421875"
22670,"Get Current: ","3.875"
22670,"Get Current: ","3.875"
22670,"Get Voltage: ","12.200000000000001"
22670,"Get Voltage: ","12.200000000000001"
22770,"RPM","3428.02734375"
22770,"RPM","3428.02734375"
22770,"Get Voltage: ","12.25"
22770,"Get Voltage: ","12.25"
22771,"Get Current: ","4.0"
22771,"Get Current: ","4.0"
22870,"RPM","3426.416015625"
22870,"RPM","3426.416015625"
22870,"Get Voltage: ","12.25"
22870,"Get Voltage: ","12.25"
22970,"RPM","3428.759765625"
22970,"RPM","3428.759765625"
22970,"Get Voltage: ","12.3"
22970,"Get Voltage: ","12.3"
23070,"RPM","3430.078125"
23070,"RPM","3430.078125"
23070,"Get Voltage: ","12.35"
23070,"Get Voltage: ","12.35"
23170,"RPM","3429.638671875"
23170,"RPM","3429.638671875"
23170,"Get Voltage: ","12.3"
23170,"Get Voltage: ","12.3"
23170,"Get Current: ","3.875"
23170,"Get Current: ","3.875"
23271,"RPM","3428.759765625"
23271,"RPM","3428.759765625"
23271,"Get Voltage: ","12.3"
23271,"Get Voltage: ","12.3"
23271,"Get Current: ","4.0"
23271,"Get Current: ","4.0"
23371,"RPM","3429.19921875"
23371,"RPM","3429.19921875"
23371,"Get Voltage: ","12.3"
23371,"Get Voltage: ","12.3"
23470,"RPM","3429.19921875"
23470,"RPM","3429.19921875"
23471,"Get Current: ","3.875"
23471,"Get Current: ","3.875"
23471,"Get Voltage: ","12.200000000000001"
23471,"Get Voltage: ","12.200000000000001"
23571,"Get Voltage: ","12.25"
23571,"Get Voltage: ","12.25"
23571,"RPM","3428.3203125"
23571,"RPM","3428.3203125"
23671,"RPM","3428.02734375"
23671,"RPM","3428.02734375"
23671,"Get Current: ","3.875"
23671,"Get Current: ","3.875"
23671,"Get Voltage: ","12.3"
23671,"Get Voltage: ","12.3"
23771,"RPM","3427.880859375"
23771,"RPM","3427.880859375"
23771,"Get Voltage: ","12.25"
23771,"Get Voltage: ","12.25"
23771,"Get Current: ","4.0"
23771,"Get Current: ","4.0"
23872,"RPM","3427.880859375"
23872,"RPM","3427.880859375"
23872,"Get Current: ","3.875"
23872,"Get Current: ","3.875"
23872,"Get Voltage: ","12.3"
23872,"Get Voltage: ","12.3"
23971,"RPM","3427.587890625"
23971,"RPM","3427.587890625"
23972,"Get Current: ","3.875"
23972,"Get Current: ","3.875"
24071,"RPM","3427.587890625"
24071,"RPM","3427.587890625"
24071,"Get Voltage: ","12.35"
24071,"Get Voltage: ","12.35"
24071,"Get Current: ","4.0"
24071,"Get Current: ","4.0"
24172,"RPM","3428.3203125"
24172,"RPM","3428.3203125"
24172,"Get Voltage: ","12.3"
24172,"Get Voltage: ","12.3"
24274,"RPM","3428.02734375"
24274,"RPM","3428.02734375"
24274,"Get Voltage: ","12.35"
24274,"Get Voltage: ","12.35"
24274,"Get Current: ","3.875"
24274,"Get Current: ","3.875"
24373,"Get Voltage: ","12.25"
24373,"Get Voltage: ","12.25"
24373,"RPM","3427.44140625"
24373,"RPM","3427.44140625"
24373,"Get Current: ","4.0"
24373,"Get Current: ","4.0"
24475,"RPM","3427.001953125"
24475,"RPM","3427.001953125"
24475,"Get Voltage: ","12.3"
24475,"Get Voltage: ","12.3"
24580,"RPM","3427.587890625"
24580,"RPM","3427.587890625"
24581,"Get Voltage: ","12.25"
24581,"Get Voltage: ","12.25"
24672,"RPM","3428.02734375"
24672,"RPM","3428.02734375"
